isotope,distance_cm,counts_free,mean_cps_free_model,counts_Al,mean_cps_Al_model,counts_Cu,mean_cps_Cu_model,counts_Pb,mean_cps_Pb_model
Cs137,20.0,2336,79.79017157638401,2360,78.3636390951626,2048,69.25019106081,1600,52.00316381224161
Cs137,20.0,2492,78.41664138400776,2362,76.5638916046739,2082,69.65571971564466,1605,53.18154986894901
Cs137,20.0,2366,83.02996623666954,2354,78.67435409618491,2038,68.21056381695126,1607,53.387214827900614
Cs137,20.0,2309,79.34058498115203,2344,78.29856124918928,2033,68.4051049931081,1661,54.95758348038727
Cs137,20.0,2384,79.738371039835,2412,78.59542096290409,2152,69.58656852014049,1544,52.93712624732322
Cs137,20.0,2409,78.31075920966605,2297,77.04044026135196,2121,71.31068371571502,1660,52.460824045717985
Cs137,20.0,2399,80.4622098631845,2295,77.59356185768894,2015,69.34076359838673,1622,53.0469347903094
Cs137,20.0,2417,79.29615559964196,2378,80.5649433892151,2090,70.3439671454224,1657,52.70515550553719
Cs137,20.0,2466,79.44695679380888,2448,80.37289936075359,2056,68.8693214808614,1576,52.15200576114867
Cs137,20.0,2413,79.72163052819049,2288,74.83639931462912,2107,71.02992291699988,1566,53.81030836812102
Cs137,20.0,2444,79.63530960874746,2343,79.69598671371729,1923,66.11193874409071,1515,52.901732348696974
Cs137,20.0,2394,76.93887095062752,2339,76.71278693719128,2144,68.33465557481034,1652,53.62128899276184
Cs137,20.0,2368,80.53140456502143,2353,76.80899099517386,2197,71.0428239665159,1558,52.74815205489589
Cs137,20.0,2381,79.45725266761518,2333,75.40851760774663,2105,70.51649592591596,1611,51.6464334302389
Cs137,20.0,2408,79.66962742037036,2358,77.79105895766989,2073,70.4840463373285,1478,51.981088145684154
Cs137,20.0,2367,78.38614602683506,2343,78.98868723093912,2032,67.49357991420186,1582,54.21980930272585
Cs137,20.0,2381,78.08177114392478,2349,75.06180047277081,2164,71.9431002998141,1484,52.35841281467274
Cs137,20.0,2463,81.25502848350256,2327,77.3864426756158,2094,67.99455217454087,1575,51.54729064205573
Cs137,20.0,2377,78.21687819792092,2348,77.39398158162243,2099,72.17773204304007,1601,53.16874991487196
Cs137,20.0,2535,81.91190140565959,2336,77.42821361624365,2086,69.76000303548142,1624,54.1089622306263
Cs137,20.0,2382,81.08992457202349,2392,78.10309447041334,2209,71.71106812311166,1587,54.73415269534249
Cs137,20.0,2380,77.25828956448709,2359,77.06652965146412,2027,69.88204547955854,1551,52.58140625003469
Cs137,20.0,2429,79.5536824268098,2335,77.15602709134907,2074,71.37414528327642,1658,53.321087787366466
Cs137,20.0,2463,82.51611975265669,2445,80.06336369589881,2117,71.28967233176402,1633,52.69273265605793
Cs137,20.0,2298,78.0223771278181,2326,78.06858183515942,2133,71.76653343383782,1628,52.231298074333665
Cs137,20.0,2474,79.69187713436648,2343,77.87602488913004,2072,69.75097665107046,1704,54.33788187767446
Cs137,20.0,2407,81.11252328907406,2374,78.59390658228384,1977,66.1619083910691,1542,52.3052233960782
Cs137,20.0,2320,77.98238544721731,2165,75.02519100017084,2091,70.25452261250933,1624,53.626713894374376
Cs137,20.0,2377,78.888885727618,2430,80.08263288722733,2019,68.53735189219566,1462,52.349221563187136
Cs137,20.0,2455,81.69012292082273,2207,75.32964686940707,2116,67.23851513430921,1501,52.774710192176194
Cs137,20.0,2431,82.1186011462226,2237,75.70770226626495,2202,71.05467616006462,1530,52.69122681931527
Cs137,20.0,2326,79.4605517073208,2283,76.66281821905673,2018,68.67748794391362,1560,54.4036295715025
Cs137,20.0,2289,78.49543353988705,2282,76.08452195981081,1966,67.0027950771993,1574,54.2233196152448
Cs137,20.0,2322,78.32038564036495,2368,79.16270437908346,2193,72.12264664628059,1599,54.011776582390695
Cs137,20.0,2339,79.23572330116014,2365,78.68282508913498,2046,68.62244769351477,1643,53.44536386756446
Cs137,20.0,2429,80.03621803324555,2395,79.5423620828046,2150,72.80729301076093,1522,51.77789256044712
Cs137,20.0,2467,80.23399680644286,2255,76.14164523256,2164,71.37377485321994,1662,53.67662141208538
Cs137,20.0,2555,83.4623242776862,2286,76.33300838307015,2032,69.69041228073102,1496,51.245608095622664
Cs137,20.0,2337,79.19196490283659,2328,77.28451979741136,2140,68.69107904133921,1607,53.81140609132948
Cs137,20.0,2346,78.9659239302507,2331,79.50757094453346,2163,71.96683683230098,1586,52.54693809780645
Cs137,20.0,2471,80.05591416751807,2406,77.70961108969566,2187,70.79621916437806,1580,52.429391156707275
Cs137,20.0,2327,76.10965300465575,2443,78.83052167788078,2001,69.29327132019259,1607,53.059192710291796
Cs137,20.0,2374,79.94748914139218,2394,78.23342140851948,2139,71.3438933706042,1550,53.118365797948826
Cs137,20.0,2330,78.93815228675012,2365,78.56696142327723,2018,69.28620220266805,1568,52.90992484923669
Cs137,20.0,2387,78.6982968101071,2388,78.62883904454632,2082,69.70539879775461,1700,54.24353399603638
Cs137,20.0,2486,81.14643454220537,2286,77.16445237978206,2050,67.5091912491101,1507,52.55178088152045
Cs137,20.0,2380,77.84367566778681,2241,77.24892333694514,2204,70.72057901761775,1551,52.35787902292679
Cs137,20.0,2379,83.12127551796071,2413,78.65946349015279,2111,70.32171307012032,1564,52.868357434306155
Cs137,20.0,2358,76.43776635171852,2409,81.51715982590011,2069,69.4626819857973,1519,52.12966689159185
Cs137,20.0,2440,81.4883095352764,2275,77.81009458197741,2039,68.42959845353008,1558,52.83370321542872
Cs137,20.0,2477,79.3130640282562,2400,79.27866245839712,2135,71.04847316872537,1553,52.03589796599296
Cs137,20.0,2548,80.68624037929177,2405,77.92039875748698,2037,70.68782315644734,1504,51.527599349625135
Cs137,20.0,2469,82.58054049587217,2279,74.75572872578181,2013,67.10347571882913,1599,52.25660987373969
Cs137,20.0,2367,80.21714256960823,2402,79.80736586442237,2081,67.65149077610462,1648,54.02825795408263
Cs137,20.0,2460,80.37682794320243,2305,77.91267802781447,2188,71.74440535144052,1644,53.47006577375522
Cs137,20.0,2420,80.31603335286647,2375,76.20825175413243,2074,69.28031644966484,1596,53.57027898819412
Cs137,20.0,2422,80.37357613079973,2164,75.64799754419099,2104,69.58414014709209,1583,52.35782268003276
Cs137,20.0,2289,78.33976760768854,2313,76.56552978894214,2138,70.14726914760126,1568,52.60618610752754
Cs137,20.0,2483,81.47625846942151,2305,77.17730306944097,2079,70.37629944979307,1563,52.191630372417286
Cs137,20.0,2415,81.20828624606963,2392,79.28892389605984,2144,70.71628507894025,1589,52.53290253252673
Cs137,20.0,2301,78.96571665526989,2361,77.40687812426575,2140,70.58786394026093,1583,52.857093051885045
Cs137,20.0,2370,79.32322955716664,2250,77.01489837651778,2010,67.47465864956757,1591,53.49563664638132
Cs137,20.0,2295,77.24132317772403,2414,78.45956309098722,1987,66.80286840280976,1625,53.540162565954816
Cs137,20.0,2403,80.18561226629097,2284,77.20564902186658,1916,66.59583708476555,1644,54.002224032710124
Cs137,20.0,2261,74.95655917492181,2462,78.74654474475459,2118,69.13733131851708,1503,50.914735499957445
Cs137,20.0,2391,81.84870876837142,2215,76.8639190007522,2085,70.15709700410716,1622,53.63192019340297
Cs137,20.0,2352,78.44625851809971,2372,81.54032742714745,2134,69.78240501708311,1522,51.3731690876465
Cs137,20.0,2324,76.93794714631896,2290,78.64181020456166,2158,70.63558328559924,1522,52.72718610419427
Cs137,20.0,2503,82.02216911677237,2421,79.16883049695905,2128,70.79278278893325,1560,50.94551358572115
Cs137,20.0,2240,78.93462308058243,2422,80.20793399753562,2082,70.16448460376742,1623,53.137194482707656
Cs137,20.0,2301,78.15256347969819,2392,80.75624340872528,1984,68.71746509581311,1604,53.73023453445588
Cs137,20.0,2363,79.96735836168546,2354,78.50127878420072,2183,69.53909307112886,1541,51.972332191968306
Cs137,20.0,2387,79.55720839095973,2311,78.76818693384011,2146,72.21593115223047,1634,53.73092416203189
Cs137,20.0,2321,77.68749002044856,2263,77.41514930004412,2164,70.77469233217998,1629,52.15292125005044
Cs137,20.0,2473,80.18554079875551,2319,78.0327614781206,2139,69.88774025272077,1560,51.40425491120352
Cs137,20.0,2464,82.28530387267972,2220,75.82481528278882,2103,71.26584056159885,1599,53.15455759042198
Cs137,20.0,2371,81.03044854120351,2415,79.12354804294193,2089,69.15920922626157,1630,52.89643467244158
Cs137,20.0,2330,81.39240387117226,2296,77.12864754765874,2015,70.1811114390346,1595,53.075124328523835
Cs137,20.0,2438,81.26585689057269,2241,74.90515060656469,2199,69.43237388894794,1651,54.31538633680198
Cs137,20.0,2498,81.50658407834061,2373,78.63212946760265,2060,67.56848135233554,1579,52.955911682894936
Cs137,20.0,2384,81.48082836783345,2288,78.57440460883026,2016,69.00029258643985,1640,53.97896151358851
Cs137,20.0,2489,84.15014630726094,2354,76.2242039946863,1957,66.78345142203439,1620,52.55412318343064
Cs137,20.0,2326,79.76009831258752,2378,78.34853385470701,2083,70.32624239058381,1560,53.143539429696204
Cs137,20.0,2257,76.96153821464418,2279,76.94590272219978,2083,69.20303693774488,1596,52.40777832135651
Cs137,20.0,2372,78.2021224351987,2233,75.86445673185335,2126,69.23947189233716,1541,52.52103384520384
Cs137,20.0,2340,78.50927498502769,2334,79.18390056277414,2049,69.03241857255942,1618,53.33691471310508
Cs137,20.0,2481,81.08972810857296,2315,78.81330886908933,2124,70.0574669041388,1544,52.72625268364285
Cs137,20.0,2448,80.10549605126923,2271,75.85495092526128,2202,72.72208571361,1556,51.41825813925779
Cs137,20.0,2322,80.98002776514943,2226,76.08691661286915,2118,71.75805458293308,1540,53.655451236250826
Cs137,20.0,2391,79.20182704717693,2346,77.52084487604705,2018,68.21235438309557,1594,52.71473131250843
Cs137,20.0,2525,81.9112699627815,2456,80.45107340784108,2111,70.86378663946206,1618,53.040388764167254
Cs137,20.0,2275,78.14670025203907,2365,78.3858432901402,2084,69.95426684721944,1598,52.243639897742895
Cs137,20.0,2317,78.73003169489877,2401,76.51916100577188,2096,70.35148407865162,1536,53.59889556670384
Cs137,20.0,2376,78.97859489378897,2401,81.12521801304555,2038,66.37803435004012,1576,52.15210930427276
Cs137,20.0,2430,78.39827941230594,2208,76.31954443762329,2147,70.47093613513482,1633,51.73883987028508
Cs137,20.0,2322,78.07280046885768,2309,76.62653496281305,1986,69.15621223162464,1608,52.74547448545762
Cs137,20.0,2433,81.52149193467577,2358,79.04146019819704,2001,68.36895388229571,1553,51.02605301029337
Cs137,20.0,2305,77.85264793216555,2289,77.30780456719975,2128,72.02994126788953,1608,52.943635108756084
Cs137,20.0,2345,76.40297905913967,2278,76.7639811215536,2048,68.99047126223681,1561,52.864007133349304
Cs137,20.0,2388,78.4742710175056,2368,79.41517735264621,2152,71.11610298636202,1605,52.79632488944893
Cs137,20.0,2485,82.78071463235287,2404,79.04200987812987,2197,70.25186960115282,1574,52.50473964655183
Cs137,20.0,2383,81.48216173221216,2339,79.63619074291272,1957,66.92609140249564,1587,52.26887258132073
Cs137,20.0,2438,80.22235256331396,2337,77.61398761581756,2163,70.55912850135834,1597,52.96155434835796
Cs137,20.0,2382,78.79217327780758,2248,76.0845770184693,2199,70.59987236085023,1559,51.34085051186079
Cs137,20.0,2397,77.54358261337902,2260,77.89975228011801,2028,69.2246472421923,1568,51.65840588686159
Cs137,20.0,2405,81.65198275603125,2267,77.45103682090327,2217,72.65105989154463,1559,51.4705284513228
Cs137,20.0,2379,78.25672943546859,2218,75.5871356089139,1940,66.20573787849304,1585,51.79173979428825
Cs137,20.0,2374,81.21164064601935,2361,78.52180931077172,1974,66.73785864671186,1553,52.0936392705273
Cs137,20.0,2421,79.8616422673934,2416,80.27613303400335,2131,69.46364164431341,1554,52.876782847306195
Cs137,20.0,2503,84.50570922363028,2286,77.14903999397171,2063,70.59205634408494,1455,50.08024251515038
Cs137,20.0,2333,78.46013114733395,2308,77.5150041758726,2221,71.4078799500531,1506,51.48192136064269
Cs137,20.0,2406,80.40722855960135,2391,79.93594713004316,2059,69.93566091370225,1610,51.91569336780195
Cs137,20.0,2387,78.02514103441317,2303,76.90776113906827,2112,70.30818738545315,1582,52.65521591992593
Cs137,20.0,2356,78.14400910407034,2343,77.09833916746527,2182,68.89505815295948,1591,52.55840887440728
Cs137,20.0,2361,77.44510815956713,2359,78.38073374303754,2060,67.97327174503259,1536,51.69109169469391
Cs137,20.0,2528,81.93912861142825,2407,77.95996733932984,2118,70.29230491955792,1649,53.7680794001043
Cs137,20.0,2484,80.88043500196872,2327,78.08702477340756,2157,69.89946943044615,1554,52.07874719174431
Cs137,20.0,2289,76.55598739749895,2308,76.31212270512953,2160,71.85417491815078,1595,52.56037616381056
Cs137,20.0,2311,78.80715532972152,2313,78.1419836458549,2060,68.54684560163,1605,51.67061571853753
Cs137,20.0,2479,82.09070548726757,2319,77.66940681301986,1983,69.1682996206197,1589,53.262224874879735
Cs137,20.0,2328,77.60159039420323,2422,79.08954138945597,2073,70.67469635981075,1498,52.00038841237789
Cs137,20.0,2542,81.23460282158825,2321,77.53482674543163,2016,69.94479428389727,1596,53.634919706866825
Cs137,20.0,2422,81.37460266949418,2531,78.68821782450439,2038,69.66265181603393,1605,53.2520058586193
Cs137,20.0,2416,78.63091880403475,2358,78.984326595505,2150,71.44414624768066,1486,52.98474423984236
Cs137,20.0,2340,78.94394974022862,2290,76.68421357993621,2106,70.0387914203836,1590,52.48890950968911
Cs137,20.0,2492,83.43348321059588,2238,76.29069176113943,2181,69.90646265053718,1567,53.134975511248896
Cs137,20.0,2415,78.9797360279558,2362,79.40181474507207,2224,71.57993548853935,1632,54.780208639819726
Cs137,20.0,2522,80.32810440236817,2320,75.70468865820388,2060,68.72495449749347,1533,52.23212910349597
Cs137,20.0,2439,80.36006081716218,2289,77.87446322321995,2034,69.20992420626757,1487,50.788496554024945
Cs137,20.0,2432,81.59804708404192,2565,80.42402903718414,2030,70.09565510104342,1547,51.25695370137922
Cs137,20.0,2553,80.89967894475285,2257,74.52699388759811,2033,70.01520580658334,1519,52.03735862310051
Cs137,20.0,2373,78.29916429916688,2389,79.11455704700768,1997,68.72575103638442,1660,52.53571383966688
Cs137,20.0,2416,81.72910381850627,2342,79.36803553685871,2165,69.62735220404798,1582,52.61141324653989
Cs137,20.0,2324,78.34071741862361,2330,78.16499522512764,2182,72.59552755535205,1587,53.3245412410547
Cs137,20.0,2478,81.29107437880978,2266,76.49591899928822,2094,69.78973699825788,1625,52.67827710213377
Cs137,20.0,2415,80.217422418502,2279,76.68620476859792,2104,69.88983392048435,1577,52.56421395433724
Cs137,20.0,2398,81.90131927074302,2385,78.6826341619722,2070,69.82430467526184,1613,52.26221319540505
Cs137,20.0,2461,80.56794129365646,2329,77.90778101543144,2102,72.30365233183993,1470,52.107608359080494
Cs137,20.0,2386,80.8761347038845,2310,78.33431500438485,2148,70.56636360619743,1540,51.97603238948325
Cs137,20.0,2405,79.04252328507422,2454,82.57068731200411,1995,68.85694528914348,1449,51.92447380501008
Cs137,20.0,2380,78.52518513307777,2411,80.00647265897055,2025,69.1406490207858,1579,51.81886856260346
Cs137,20.0,2491,83.42116827509975,2401,78.67527054333098,2044,67.88259730254971,1655,53.35706285461479
Cs137,20.0,2351,78.22568053983053,2306,76.6448724114588,2028,68.25640336518859,1564,52.08312226529354
Cs137,20.0,2484,82.24514657119641,2352,78.22676126760825,2071,69.91814503432903,1565,53.506062548746584
Cs137,20.0,2301,78.2681457892573,2408,77.99143229826167,2055,68.19587071565745,1639,54.00592812616332
Cs137,20.0,2273,76.59433956952579,2287,77.88294263043386,2136,71.57634415407361,1632,52.78577626898222
Cs137,20.0,2365,77.07864506839358,2249,75.87994252332581,2020,67.16220042752369,1630,54.591639619855385
Cs137,20.0,2448,79.51882935829794,2427,78.77116124571288,2047,68.85286792756682,1520,51.36948607473664
Cs137,20.0,2464,80.49326991316875,2383,77.52840605021396,2093,69.94068727340868,1638,52.60611950036414
Cs137,20.0,2386,82.3204373037874,2408,79.13301372374681,2027,67.11871249569704,1582,52.242781290779526
Cs137,20.0,2349,79.6644144515212,2212,77.15709564037792,1940,68.25529318982163,1649,55.508314628237436
Cs137,20.0,2375,78.48422235850148,2225,75.78632179290497,1960,69.4664152434475,1639,52.39100212450454
Cs137,20.0,2512,80.60493574250962,2420,78.8611046224829,2089,70.31569881853892,1564,53.10813064823212
Cs137,20.0,2395,80.32924621451646,2220,74.76604672289675,2071,69.58019967228358,1682,53.858253218061584
Cs137,20.0,2404,80.67257613011807,2378,77.53423160087479,2184,70.56872499025373,1613,54.0848122543147
Cs137,20.0,2493,82.33976823835509,2306,76.74880193157591,2029,69.38795416456952,1508,51.25340986110399
Cs137,20.0,2298,79.17129380121801,2328,77.9423834236432,2065,68.70561889416715,1557,52.97787268506692
Cs137,20.0,2354,79.60505782225027,2383,78.39975449685261,2121,72.03050394065863,1513,51.88423380913854
Cs137,20.0,2451,82.52776930759092,2352,78.41768716465087,2025,71.15941340185147,1606,53.65451182463405
Cs137,20.0,2341,78.42898708365024,2229,76.39022506888492,2196,71.53468876369455,1593,52.93025030979093
Cs137,20.0,2375,79.67666532909408,2375,79.34652060999053,2202,71.6974150917505,1564,52.25881784235345
Cs137,20.0,2449,81.2324867372898,2342,76.11743118630552,2166,70.66448967745129,1559,50.707303241659254
Cs137,20.0,2353,81.05868307598456,2209,76.76196516122042,2137,71.64254361363503,1611,54.8348343619695
Cs137,20.0,2408,80.08318088660765,2352,79.29399027333815,2044,69.92365940499573,1547,52.82555467541028
Cs137,20.0,2461,79.21690531957546,2257,75.41971593247786,1981,67.53442619058868,1589,53.08637859256565
Cs137,20.0,2440,82.71495934774558,2295,76.25084077132341,2058,68.64778854560518,1514,52.370072824372556
Cs137,20.0,2353,76.58975392914985,2325,77.7126184023856,2024,69.0153735467114,1534,52.75208266434267
Cs137,20.0,2488,81.68145459602064,2378,78.7451334604346,1980,65.36709907402022,1646,54.30707740256021
Cs137,20.0,2450,81.58157873032468,2403,80.33740643463574,2096,70.46803934951413,1547,52.82909258796161
