isotope,distance_cm,counts_free,counts_Al,counts_Cu,counts_Pb,Al_ratio,Cu_ratio,Pb_ratio
Cs137,20.0,2486,2286,2050,1507,0.919549477071601,0.82461786001609,0.6061946902654868
Cs137,20.0,2380,2241,2204,1551,0.9415966386554622,0.9260504201680673,0.6516806722689076
Cs137,20.0,2379,2413,2111,1564,1.014291719209752,0.887347625052543,0.6574190836485918
Cs137,20.0,2358,2409,2069,1519,1.0216284987277353,0.8774385072094996,0.6441899915182357
Cs137,20.0,2440,2275,2039,1558,0.9323770491803278,0.8356557377049181,0.6385245901639345
Cs137,20.0,2477,2400,2135,1553,0.9689140088817118,0.8619297537343561,0.626968106580541
Cs137,20.0,2548,2405,2037,1504,0.9438775510204082,0.7994505494505495,0.5902668759811617
Cs137,20.0,2469,2279,2013,1599,0.9230457675172135,0.8153098420413123,0.6476306196840826
Cs137,20.0,2367,2402,2081,1648,1.0147866497676383,0.8791719476130122,0.6962399662019434
Cs137,20.0,2460,2305,2188,1644,0.9369918699186992,0.8894308943089431,0.6682926829268293
Cs137,20.0,2420,2375,2074,1596,0.981404958677686,0.8570247933884297,0.6595041322314049
Cs137,20.0,2422,2164,2104,1583,0.893476465730801,0.8687035507844756,0.6535920726672172
Cs137,20.0,2289,2313,2138,1568,1.0104849279161205,0.9340323285277413,0.6850152905198776
Cs137,20.0,2483,2305,2079,1563,0.9283125251711639,0.8372935964559001,0.6294804671768023
Cs137,20.0,2415,2392,2144,1589,0.9904761904761905,0.8877846790890269,0.6579710144927536
Cs137,20.0,2301,2361,2140,1583,1.0260756192959584,0.9300304215558453,0.6879617557583659
Cs137,20.0,2370,2250,2010,1591,0.9493670886075949,0.8481012658227848,0.6713080168776371
Cs137,20.0,2295,2414,1987,1625,1.0518518518518518,0.8657952069716776,0.7080610021786492
Cs137,20.0,2403,2284,1916,1644,0.9504785684560966,0.7973366625052019,0.6841448189762797
Cs137,20.0,2261,2462,2118,1503,1.0888987173816895,0.9367536488279522,0.664750110570544
Cs137,20.0,2391,2215,2085,1622,0.9263906315349226,0.8720200752823086,0.6783772480133835
Cs137,20.0,2352,2372,2134,1522,1.0085034013605443,0.907312925170068,0.6471088435374149
Cs137,20.0,2324,2290,2158,1522,0.9853700516351118,0.9285714285714286,0.6549053356282272
Cs137,20.0,2503,2421,2128,1560,0.9672393128246105,0.8501797842588893,0.6232520974830204
Cs137,20.0,2240,2422,2082,1623,1.08125,0.9294642857142857,0.7245535714285715
Cs137,20.0,2301,2392,1984,1604,1.03954802259887,0.8622338113863538,0.6970882225119513
Cs137,20.0,2363,2354,2183,1541,0.996191282268303,0.92382564536606,0.652137113838341
Cs137,20.0,2387,2311,2146,1634,0.9681608713866778,0.8990364474235442,0.6845412651864264
Cs137,20.0,2321,2263,2164,1629,0.975010771219302,0.9323567427832831,0.7018526497199483
Cs137,20.0,2473,2319,2139,1560,0.9377274565305297,0.864941366761019,0.6308127780024262
Cs137,20.0,2464,2220,2103,1599,0.900974025974026,0.8534902597402597,0.6489448051948052
Cs137,20.0,2371,2415,2089,1630,1.0185575706452974,0.8810628426824125,0.6874736398144243
Cs137,20.0,2330,2296,2015,1595,0.9854077253218884,0.8648068669527897,0.6845493562231759
Cs137,20.0,2438,2241,2199,1651,0.9191960623461854,0.9019688269073011,0.677194421657096
Cs137,20.0,2498,2373,2060,1579,0.9499599679743795,0.8246597277822257,0.6321056845476382
Cs137,20.0,2384,2288,2016,1640,0.959731543624161,0.8456375838926175,0.6879194630872483
Cs137,20.0,2489,2354,1957,1620,0.9457613499397348,0.7862595419847328,0.650863800723182
Cs137,20.0,2326,2378,2083,1560,1.0223559759243337,0.8955288048151333,0.6706792777300086
Cs137,20.0,2257,2279,2083,1596,1.009747452370403,0.9229065130704475,0.7071333628710678
Cs137,20.0,2372,2233,2126,1541,0.9413996627318718,0.8962900505902193,0.6496627318718381
Cs137,20.0,2340,2334,2049,1618,0.9974358974358974,0.8756410256410256,0.6914529914529914
Cs137,20.0,2481,2315,2124,1544,0.9330914953647723,0.8561064087061668,0.6223297057638049
Cs137,20.0,2448,2271,2202,1556,0.9276960784313726,0.8995098039215687,0.6356209150326797
Cs137,20.0,2322,2226,2118,1540,0.958656330749354,0.9121447028423773,0.6632213608957795
Cs137,20.0,2391,2346,2018,1594,0.9811794228356336,0.8439983270598076,0.6666666666666666
Cs137,20.0,2525,2456,2111,1618,0.9726732673267326,0.836039603960396,0.6407920792079208
Cs137,20.0,2275,2365,2084,1598,1.0395604395604396,0.916043956043956,0.7024175824175825
Cs137,20.0,2317,2401,2096,1536,1.0362537764350452,0.9046180405697022,0.6629261976694001
Cs137,20.0,2376,2401,2038,1576,1.0105218855218856,0.8577441077441077,0.6632996632996633
Cs137,20.0,2430,2208,2147,1633,0.908641975308642,0.8835390946502057,0.6720164609053498
Cs137,20.0,2322,2309,1986,1608,0.9944013781223083,0.8552971576227391,0.6925064599483204
Cs137,20.0,2433,2358,2001,1553,0.969173859432799,0.8224414303329223,0.6383066173448417
Cs137,20.0,2305,2289,2128,1608,0.993058568329718,0.9232104121475054,0.6976138828633406
Cs137,20.0,2345,2278,2048,1561,0.9714285714285714,0.8733475479744136,0.6656716417910448
Cs137,20.0,2388,2368,2152,1605,0.9916247906197655,0.9011725293132329,0.6721105527638191
Cs137,20.0,2485,2404,2197,1574,0.9674044265593561,0.8841046277665996,0.6334004024144869
Cs137,20.0,2383,2339,1957,1587,0.9815358791439363,0.8212337389844734,0.6659672681493916
Cs137,20.0,2438,2337,2163,1597,0.9585726004922067,0.8872026251025431,0.655045118949959
Cs137,20.0,2382,2248,2199,1559,0.943744752308984,0.9231738035264484,0.6544920235096557
Cs137,20.0,2397,2260,2028,1568,0.9428452231956612,0.8460575719649562,0.6541510221109721
Cs137,20.0,2405,2267,2217,1559,0.9426195426195426,0.9218295218295218,0.6482328482328482
Cs137,20.0,2379,2218,1940,1585,0.932324506094998,0.8154686843211434,0.6662463219840269
Cs137,20.0,2374,2361,1974,1553,0.9945240101095199,0.83150800336984,0.6541701769165965
Cs137,20.0,2421,2416,2131,1554,0.9979347377116894,0.8802147872779843,0.6418835192069393
Cs137,20.0,2503,2286,2063,1455,0.9133040351578107,0.8242109468637635,0.5813024370755094
Cs137,20.0,2333,2308,2221,1506,0.9892841834547793,0.951993141877411,0.6455207886840977
Cs137,20.0,2406,2391,2059,1610,0.9937655860349127,0.8557772236076475,0.6691604322527016
Cs137,20.0,2387,2303,2112,1582,0.9648093841642229,0.8847926267281107,0.6627565982404692
Cs137,20.0,2356,2343,2182,1591,0.9944821731748726,0.9261460101867572,0.6752971137521222
Cs137,20.0,2361,2359,2060,1536,0.9991529013130029,0.8725116476069462,0.650571791613723
Cs137,20.0,2528,2407,2118,1649,0.9521360759493671,0.8378164556962026,0.6522943037974683
Cs137,20.0,2484,2327,2157,1554,0.9367954911433173,0.8683574879227053,0.6256038647342995
Cs137,20.0,2289,2308,2160,1595,1.0083005679335955,0.9436435124508519,0.6968108344255133
Cs137,20.0,2311,2313,2060,1605,1.0008654262224146,0.8913890090869754,0.6945045434876677
Cs137,20.0,2479,2319,1983,1589,0.9354578459056071,0.799919322307382,0.6409842678499394
Cs137,20.0,2328,2422,2073,1498,1.0403780068728523,0.8904639175257731,0.6434707903780069
Cs137,20.0,2542,2321,2016,1596,0.9130605822187254,0.7930763178599528,0.6278520849724626
Cs137,20.0,2422,2531,2038,1605,1.0450041288191578,0.8414533443435177,0.6626754748142032
Cs137,20.0,2416,2358,2150,1486,0.9759933774834437,0.8899006622516556,0.6150662251655629
Cs137,20.0,2340,2290,2106,1590,0.9786324786324786,0.9,0.6794871794871795
Cs137,20.0,2492,2238,2181,1567,0.8980738362760835,0.8752006420545746,0.6288121990369181
Cs137,20.0,2415,2362,2224,1632,0.9780538302277433,0.9209109730848861,0.675776397515528
Cs137,20.0,2522,2320,2060,1533,0.9199048374306106,0.816812053925456,0.6078509119746233
Cs137,20.0,2439,2289,2034,1487,0.9384993849938499,0.8339483394833949,0.6096760967609676
Cs137,20.0,2432,2565,2030,1547,1.0546875,0.834703947368421,0.6361019736842105
Cs137,20.0,2553,2257,2033,1519,0.8840579710144928,0.7963180571876224,0.5949862906384645
Cs137,20.0,2373,2389,1997,1660,1.0067425200168563,0.8415507796038769,0.6995364517488412
Cs137,20.0,2416,2342,2165,1582,0.9693708609271523,0.8961092715231788,0.6548013245033113
Cs137,20.0,2324,2330,2182,1587,1.0025817555938037,0.9388984509466437,0.6828743545611016
Cs137,20.0,2478,2266,2094,1625,0.9144471347861178,0.8450363196125908,0.6557707828894269
Cs137,20.0,2415,2279,2104,1577,0.9436853002070393,0.8712215320910973,0.6530020703933748
Cs137,20.0,2398,2385,2070,1613,0.9945788156797332,0.8632193494578816,0.6726438698915763
Cs137,20.0,2461,2329,2102,1470,0.9463632669646486,0.8541243396993092,0.5973181633482324
Cs137,20.0,2386,2310,2148,1540,0.9681475272422464,0.9002514668901928,0.6454316848281643
Cs137,20.0,2405,2454,1995,1449,1.0203742203742203,0.8295218295218295,0.6024948024948025
Cs137,20.0,2380,2411,2025,1579,1.0130252100840336,0.8508403361344538,0.6634453781512605
Cs137,20.0,2491,2401,2044,1655,0.9638699317543156,0.8205539943797672,0.6643918105178643
Cs137,20.0,2351,2306,2028,1564,0.980859208847299,0.8626116546150574,0.6652488302849852
Cs137,20.0,2484,2352,2071,1565,0.9468599033816425,0.8337359098228664,0.6300322061191627
Cs137,20.0,2301,2408,2055,1639,1.0465015210777924,0.8930899608865711,0.7122990004345937
Cs137,20.0,2273,2287,2136,1632,1.0061592608886933,0.9397272327320721,0.7179938407391113
Cs137,20.0,2365,2249,2020,1630,0.9509513742071881,0.854122621564482,0.6892177589852009
Cs137,20.0,2448,2427,2047,1520,0.991421568627451,0.8361928104575164,0.6209150326797386
Cs137,20.0,2464,2383,2093,1638,0.9671266233766234,0.8494318181818182,0.6647727272727273
Cs137,20.0,2386,2408,2027,1582,1.0092204526404023,0.8495389773679799,0.6630343671416596
Cs137,20.0,2349,2212,1940,1649,0.9416773094934014,0.8258833546189868,0.7020008514261388
Cs137,20.0,2375,2225,1960,1639,0.9368421052631579,0.8252631578947368,0.6901052631578948
Cs137,20.0,2512,2420,2089,1564,0.9633757961783439,0.8316082802547771,0.6226114649681529
Cs137,20.0,2395,2220,2071,1682,0.9269311064718163,0.8647181628392484,0.7022964509394573
Cs137,20.0,2404,2378,2184,1613,0.9891846921797005,0.908485856905158,0.6709650582362728
Cs137,20.0,2493,2306,2029,1508,0.9249899719213799,0.8138788608102687,0.6048937023666265
Cs137,20.0,2298,2328,2065,1557,1.0130548302872062,0.8986074847693647,0.6775456919060052
Cs137,20.0,2354,2383,2121,1513,1.01231945624469,0.9010195412064571,0.6427357689039932
Cs137,20.0,2451,2352,2025,1606,0.9596083231334149,0.8261933904528764,0.6552427580579355
Cs137,20.0,2341,2229,2196,1593,0.9521571977787271,0.9380606578385305,0.6804784280222127
Cs137,20.0,2375,2375,2202,1564,1.0,0.9271578947368421,0.6585263157894737
Cs137,20.0,2449,2342,2166,1559,0.9563086974275214,0.884442629644753,0.6365863617803185
Cs137,20.0,2353,2209,2137,1611,0.9388015299617509,0.9082022949426264,0.6846578835529111
Cs137,20.0,2408,2352,2044,1547,0.9767441860465116,0.8488372093023255,0.6424418604651163
Cs137,20.0,2461,2257,1981,1589,0.917106867127184,0.8049573344169036,0.6456724908573751
Cs137,20.0,2440,2295,2058,1514,0.9405737704918032,0.8434426229508196,0.6204918032786885
Cs137,20.0,2353,2325,2024,1534,0.9881002974925627,0.8601784955376116,0.6519337016574586
Cs137,20.0,2488,2378,1980,1646,0.9557877813504824,0.7958199356913184,0.6615755627009646
Cs137,20.0,2450,2403,2096,1547,0.9808163265306122,0.8555102040816327,0.6314285714285715
Cs137,20.0,2375,2378,2085,1525,1.0012631578947369,0.8778947368421053,0.6421052631578947
Cs137,20.0,2368,2307,2140,1627,0.9742398648648649,0.9037162162162162,0.6870777027027027
Cs137,20.0,2449,2344,2164,1555,0.9571253572886893,0.8836259697835851,0.6349530420579829
Cs137,20.0,2441,2347,2015,1629,0.9614911921343712,0.8254813600983204,0.6673494469479722
Cs137,20.0,2378,2282,2130,1536,0.9596299411269975,0.8957106812447435,0.6459209419680404
Cs137,20.0,2363,2358,2100,1514,0.9978840457046128,0.8887008040626323,0.6407109606432501
Cs137,20.0,2269,2339,2088,1504,1.0308505949757603,0.9202291758483914,0.6628470691934774
Cs137,20.0,2444,2243,2073,1633,0.9177577741407529,0.8481996726677578,0.6681669394435352
Cs137,20.0,2522,2218,2087,1590,0.8794607454401269,0.8275178429817605,0.6304520222045995
Cs137,20.0,2373,2360,2173,1655,0.9945217024863042,0.9157184997892962,0.6974294142435735
Cs137,20.0,2445,2353,2110,1550,0.9623721881390593,0.8629856850715747,0.6339468302658486
Cs137,20.0,2283,2390,2085,1561,1.0468681559351731,0.9132720105124835,0.6837494524748139
Cs137,20.0,2384,2298,2111,1549,0.9639261744966443,0.885486577181208,0.649748322147651
Cs137,20.0,2372,2333,2078,1479,0.9835581787521079,0.8760539629005059,0.6235244519392917
Cs137,20.0,2239,2346,2181,1632,1.0477891916033943,0.9740955783832068,0.7288968289414918
Cs137,20.0,2383,2380,2022,1588,0.9987410826689047,0.8485102811582039,0.6663869072597566
Cs137,20.0,2323,2379,2162,1528,1.0241067585019372,0.9306930693069307,0.6577701248385708
Cs137,20.0,2513,2499,2146,1567,0.9944289693593314,0.8539594110624751,0.6235575009948269
Cs137,20.0,2435,2379,2216,1648,0.9770020533880903,0.9100616016427104,0.6767967145790554
Cs137,20.0,2376,2190,2092,1631,0.9217171717171717,0.8804713804713805,0.6864478114478114
Cs137,20.0,2450,2322,2057,1511,0.9477551020408164,0.8395918367346938,0.616734693877551
Cs137,20.0,2365,2364,2210,1567,0.9995771670190274,0.9344608879492601,0.6625792811839324
Cs137,20.0,2361,2463,2082,1543,1.0432020330368488,0.8818297331639136,0.6535366370182126
Cs137,20.0,2479,2223,2058,1610,0.8967325534489714,0.8301734570391287,0.6494554255748286
Cs137,20.0,2386,2296,2073,1647,0.9622799664710813,0.8688181056160938,0.6902766135792121
Cs137,20.0,2410,2403,2051,1616,0.9970954356846473,0.8510373443983402,0.6705394190871369
Cs137,20.0,2539,2333,2068,1549,0.918865695155573,0.8144938952343442,0.6100827097282394
Cs137,20.0,2285,2362,2066,1594,1.0336980306345733,0.9041575492341357,0.6975929978118162
Cs137,30.0,1422,1374,1374,1072,0.9662447257383966,0.9662447257383966,0.7538677918424754
Cs137,30.0,1352,1333,1228,1007,0.9859467455621301,0.908284023668639,0.7448224852071006
Cs137,30.0,1423,1432,1294,1041,1.0063246661981728,0.9093464511595222,0.7315530569219958
Cs137,30.0,1438,1357,1257,1083,0.9436717663421419,0.8741307371349096,0.7531293463143255
Cs137,30.0,1371,1376,1271,1048,1.0036469730123998,0.9270605397520059,0.7644055433989788
Cs137,30.0,1450,1411,1257,1051,0.973103448275862,0.8668965517241379,0.7248275862068966
Cs137,30.0,1411,1353,1227,1083,0.9588944011339475,0.8695960311835578,0.7675407512402551
Cs137,30.0,1412,1361,1327,1083,0.9638810198300283,0.9398016997167139,0.7669971671388102
Cs137,30.0,1391,1357,1286,1039,0.9755571531272466,0.9245147375988497,0.7469446441409058
Cs137,30.0,1354,1276,1264,1044,0.9423929098966026,0.9335302806499262,0.7710487444608567
Cs137,30.0,1413,1338,1298,1026,0.9469214437367304,0.9186128803963199,0.7261146496815286
Cs137,30.0,1454,1382,1266,976,0.9504814305364512,0.8707015130674003,0.671251719394773
Cs137,30.0,1392,1337,1206,1007,0.9604885057471264,0.8663793103448276,0.7234195402298851
Cs137,30.0,1399,1414,1289,1045,1.01072194424589,0.9213724088634739,0.7469621157969979
Cs137,30.0,1408,1328,1287,1056,0.9431818181818182,0.9140625,0.75
Cs137,30.0,1393,1348,1218,1059,0.9676956209619526,0.8743718592964824,0.760229720028715
Cs137,30.0,1428,1387,1280,1018,0.9712885154061625,0.896358543417367,0.7128851540616247
Cs137,30.0,1455,1391,1214,1022,0.9560137457044674,0.8343642611683849,0.7024054982817869
Cs137,30.0,1358,1334,1280,1019,0.9823269513991163,0.9425625920471281,0.7503681885125184
Cs137,30.0,1419,1393,1239,1038,0.981677237491191,0.8731501057082452,0.7315010570824524
Cs137,30.0,1363,1280,1209,1000,0.9391049156272927,0.8870139398385913,0.7336757153338225
Cs137,30.0,1446,1370,1311,1052,0.9474412171507607,0.9066390041493776,0.7275242047026279
Cs137,30.0,1389,1467,1287,1063,1.0561555075593954,0.9265658747300216,0.7652987760979122
Cs137,30.0,1305,1351,1193,1033,1.0352490421455938,0.9141762452107279,0.7915708812260537
Cs137,30.0,1439,1368,1250,1067,0.9506601806810285,0.8686587908269632,0.7414871438498958
Cs137,30.0,1420,1375,1308,1059,0.9683098591549296,0.9211267605633803,0.745774647887324
Cs137,30.0,1350,1357,1295,1019,1.0051851851851852,0.9592592592592593,0.7548148148148148
Cs137,30.0,1398,1336,1254,1029,0.9556509298998569,0.8969957081545065,0.7360515021459227
Cs137,30.0,1306,1371,1188,970,1.049770290964778,0.9096477794793262,0.7427258805513017
Cs137,30.0,1433,1316,1279,1042,0.9183531053733427,0.892533147243545,0.7271458478715981
Cs137,30.0,1324,1431,1337,997,1.0808157099697886,1.0098187311178248,0.7530211480362538
Cs137,30.0,1372,1455,1259,1032,1.0604956268221575,0.9176384839650146,0.7521865889212828
Cs137,30.0,1398,1327,1266,1084,0.9492131616595136,0.9055793991416309,0.7753934191702432
Cs137,30.0,1384,1326,1321,1026,0.958092485549133,0.9544797687861272,0.7413294797687862
Cs137,30.0,1386,1383,1282,1035,0.9978354978354979,0.924963924963925,0.7467532467532467
Cs137,30.0,1403,1373,1196,1019,0.9786172487526729,0.8524590163934426,0.7263007840342124
Cs137,30.0,1375,1357,1268,1044,0.986909090909091,0.9221818181818182,0.7592727272727273
Cs137,30.0,1328,1388,1278,1043,1.0451807228915662,0.9623493975903614,0.7853915662650602
Cs137,30.0,1432,1370,1315,1044,0.9567039106145251,0.9182960893854749,0.729050279329609
Cs137,30.0,1413,1322,1236,1051,0.9355980184005662,0.8747346072186837,0.7438075017692852
Cs137,30.0,1407,1340,1310,1099,0.9523809523809523,0.9310589907604833,0.7810945273631841
Cs137,30.0,1371,1389,1309,1072,1.013129102844639,0.9547775346462436,0.7819110138584975
Cs137,30.0,1363,1283,1241,1011,0.9413059427732942,0.9104915627292737,0.7417461482024945
Cs137,30.0,1403,1360,1285,1026,0.9693513898788311,0.9158945117605132,0.7312900926585887
Cs137,30.0,1437,1420,1207,994,0.988169798190675,0.8399443284620738,0.6917188587334725
Cs137,30.0,1519,1408,1258,1038,0.9269256089532587,0.8281764318630678,0.6833443054641212
Cs137,30.0,1399,1333,1345,1172,0.9528234453180844,0.9614010007147963,0.8377412437455325
Cs137,30.0,1416,1279,1309,1080,0.9032485875706214,0.9244350282485876,0.7627118644067796
Cs137,30.0,1391,1322,1309,1062,0.9503953989935299,0.9410496046010065,0.7634795111430626
Cs137,30.0,1491,1373,1335,975,0.9208584842387659,0.8953722334004024,0.6539235412474849
Cs137,30.0,1483,1422,1321,980,0.9588671611598112,0.8907619689817937,0.6608226567768037
Cs137,30.0,1363,1324,1238,1094,0.971386647101981,0.9082905355832722,0.8026412325752018
Cs137,30.0,1379,1328,1242,1032,0.9630166787527193,0.9006526468455403,0.7483683828861494
Cs137,30.0,1382,1344,1246,1045,0.9725036179450073,0.9015918958031838,0.756150506512301
Cs137,30.0,1464,1330,1256,1003,0.9084699453551912,0.8579234972677595,0.6851092896174863
Cs137,30.0,1446,1349,1302,1044,0.9329183955739973,0.9004149377593361,0.7219917012448133
Cs137,30.0,1458,1350,1297,1044,0.9259259259259259,0.8895747599451304,0.7160493827160493
Cs137,30.0,1358,1338,1295,1088,0.9852724594992637,0.9536082474226805,0.801178203240059
Cs137,30.0,1367,1423,1202,1004,1.0409656181419167,0.8792977322604243,0.7344550109729334
Cs137,30.0,1324,1311,1278,949,0.9901812688821753,0.9652567975830816,0.7167673716012085
Cs137,30.0,1434,1323,1278,1076,0.9225941422594143,0.891213389121339,0.7503486750348675
Cs137,30.0,1403,1465,1215,1029,1.044191019244476,0.8660014255167499,0.7334283677833214
Cs137,30.0,1399,1382,1177,1021,0.9878484631879915,0.8413152251608291,0.729807005003574
Cs137,30.0,1406,1388,1234,1100,0.9871977240398293,0.8776671408250356,0.7823613086770982
Cs137,30.0,1424,1351,1232,1041,0.9487359550561798,0.8651685393258427,0.7310393258426966
Cs137,30.0,1398,1423,1295,1111,1.0178826895565094,0.9263233190271817,0.7947067238912733
Cs137,30.0,1416,1302,1243,1053,0.9194915254237288,0.8778248587570622,0.7436440677966102
Cs137,30.0,1359,1359,1310,1042,1.0,0.963944076526858,0.7667402501839587
Cs137,30.0,1389,1289,1284,1033,0.9280057595392368,0.9244060475161987,0.7437005039596832
Cs137,30.0,1417,1431,1217,1058,1.009880028228652,0.8588567395906845,0.7466478475652788
Cs137,30.0,1380,1395,1254,1008,1.0108695652173914,0.908695652173913,0.7304347826086957
